# win,Player1_time, Player2_time
        -1,0.0303819180,15.2752671242
        -1,0.0065603256,16.1980354786
        -1,0.0059535503,12.9635641575
        -1,0.0067362785,12.7901852131
        -1,0.0065090656,14.2296502590
        -1,0.0058667660,12.7697229385
        -1,0.0066838264,13.9937882423
        -1,0.0056695938,13.8899950981
        -1,0.0084500313,14.8032793999
        -1,0.0057849884,13.1129627228
